,country,fuel_type,year,1K_tonne_oil_equivalent
3500,Montenegro,Natural gas,2013,0.000
3501,North Macedonia,Natural gas,2013,0.129
3502,Albania,Natural gas,2013,0.000
3503,Serbia,Natural gas,2013,5.138
3504,Turkey,Natural gas,2013,305.610
3505,Bosnia and Herzegovina,Natural gas,2013,:
3506,Kosovo (under United Nations Security Council Resolution 1244/99),Natural gas,2013,0.000
3507,Moldova,Natural gas,2013,6.234
3508,Ukraine,Natural gas,2013,"2,304.063"
3509,Georgia,Natural gas,2013,288.485
3510,European Union - 27 countries (from 2020),Blended biogasoline,2013,"2,269.642"
3511,European Union - 28 countries (2013-2020),Blended biogasoline,2013,"2,687.397"
3512,Euro area - 19 countries  (from 2015),Blended biogasoline,2013,"1,778.800"
3513,Belgium,Blended biogasoline,2013,54.129
3514,Bulgaria,Blended biogasoline,2013,8.383
3515,Czechia,Blended biogasoline,2013,53.525
3516,Denmark,Blended biogasoline,2013,45.916
3517,Germany (until 1990 former territory of the FRG),Blended biogasoline,2013,758.169
3518,Estonia,Blended biogasoline,2013,3.201
3519,Ireland,Blended biogasoline,2013,27.709
3520,Greece,Blended biogasoline,2013,0.000
3521,Spain,Blended biogasoline,2013,168.315
3522,France,Blended biogasoline,2013,394.669
3523,Croatia,Blended biogasoline,2013,1.274
3524,Italy,Blended biogasoline,2013,74.318
3525,Cyprus,Blended biogasoline,2013,0.000
3526,Latvia,Blended biogasoline,2013,6.401
3527,Lithuania,Blended biogasoline,2013,6.449
3528,Luxembourg,Blended biogasoline,2013,0.642
3529,Hungary,Blended biogasoline,2013,31.131
3530,Malta,Blended biogasoline,2013,0.000
3531,Netherlands,Blended biogasoline,2013,125.107
3532,Austria,Blended biogasoline,2013,66.090
3533,Poland,Blended biogasoline,2013,144.124
3534,Portugal,Blended biogasoline,2013,1.935
3535,Romania,Blended biogasoline,2013,55.689
3536,Slovenia,Blended biogasoline,2013,7.595
3537,Slovakia,Blended biogasoline,2013,17.806
3538,Finland,Blended biogasoline,2013,66.265
3539,Sweden,Blended biogasoline,2013,150.800
3540,Iceland,Blended biogasoline,2013,0.000
3541,Liechtenstein,Blended biogasoline,2013,:
3542,Norway,Blended biogasoline,2013,10.882
3543,Switzerland,Blended biogasoline,2013,:
3544,United Kingdom,Blended biogasoline,2013,417.755
3545,Montenegro,Blended biogasoline,2013,0.000
3546,North Macedonia,Blended biogasoline,2013,0.000
3547,Albania,Blended biogasoline,2013,0.000
3548,Serbia,Blended biogasoline,2013,0.000
3549,Turkey,Blended biogasoline,2013,23.216
3550,Bosnia and Herzegovina,Blended biogasoline,2013,:
3551,Kosovo (under United Nations Security Council Resolution 1244/99),Blended biogasoline,2013,0.000
3552,Moldova,Blended biogasoline,2013,0.000
3553,Ukraine,Blended biogasoline,2013,48.332
3554,Georgia,Blended biogasoline,2013,0.000
3555,European Union - 27 countries (from 2020),Fuel oil,2013,937.050
3556,European Union - 28 countries (2013-2020),Fuel oil,2013,937.050
3557,Euro area - 19 countries  (from 2015),Fuel oil,2013,816.777
3558,Belgium,Fuel oil,2013,0.955
3559,Bulgaria,Fuel oil,2013,0.000
3560,Czechia,Fuel oil,2013,0.000
3561,Denmark,Fuel oil,2013,18.447
3562,Germany (until 1990 former territory of the FRG),Fuel oil,2013,0.000
3563,Estonia,Fuel oil,2013,0.000
3564,Ireland,Fuel oil,2013,19.698
3565,Greece,Fuel oil,2013,249.355
3566,Spain,Fuel oil,2013,123.512
3567,France,Fuel oil,2013,22.683
3568,Croatia,Fuel oil,2013,0.000
3569,Italy,Fuel oil,2013,287.570
3570,Cyprus,Fuel oil,2013,0.000
3571,Latvia,Fuel oil,2013,0.000
3572,Lithuania,Fuel oil,2013,0.000
3573,Luxembourg,Fuel oil,2013,0.000
3574,Hungary,Fuel oil,2013,0.000
3575,Malta,Fuel oil,2013,0.000
3576,Netherlands,Fuel oil,2013,0.000
3577,Austria,Fuel oil,2013,0.000
3578,Poland,Fuel oil,2013,0.000
3579,Portugal,Fuel oil,2013,84.074
3580,Romania,Fuel oil,2013,0.000
3581,Slovenia,Fuel oil,2013,0.000
3582,Slovakia,Fuel oil,2013,0.000
3583,Finland,Fuel oil,2013,28.930
3584,Sweden,Fuel oil,2013,101.826
3585,Iceland,Fuel oil,2013,0.965
3586,Liechtenstein,Fuel oil,2013,:
3587,Norway,Fuel oil,2013,33.940
3588,Switzerland,Fuel oil,2013,:
3589,United Kingdom,Fuel oil,2013,0.000
3590,Montenegro,Fuel oil,2013,3.060
3591,North Macedonia,Fuel oil,2013,0.000
3592,Albania,Fuel oil,2013,0.000
3593,Serbia,Fuel oil,2013,0.984
3594,Turkey,Fuel oil,2013,330.280
3595,Bosnia and Herzegovina,Fuel oil,2013,:
3596,Kosovo (under United Nations Security Council Resolution 1244/99),Fuel oil,2013,0.000
3597,Moldova,Fuel oil,2013,0.000
3598,Ukraine,Fuel oil,2013,9.554
3599,Georgia,Fuel oil,2013,0.000
3600,European Union - 27 countries (from 2020),Pure biodiesels,2013,197.490
3601,European Union - 28 countries (2013-2020),Pure biodiesels,2013,197.490
3602,Euro area - 19 countries  (from 2015),Pure biodiesels,2013,96.860
3603,Belgium,Pure biodiesels,2013,0.000
3604,Bulgaria,Pure biodiesels,2013,0.000
3605,Czechia,Pure biodiesels,2013,0.000
3606,Denmark,Pure biodiesels,2013,0.000
3607,Germany (until 1990 former territory of the FRG),Pure biodiesels,2013,24.744
3608,Estonia,Pure biodiesels,2013,0.000
3609,Ireland,Pure biodiesels,2013,0.052
3610,Greece,Pure biodiesels,2013,0.000
3611,Spain,Pure biodiesels,2013,0.000
3612,France,Pure biodiesels,2013,0.000
3613,Croatia,Pure biodiesels,2013,9.069
3614,Italy,Pure biodiesels,2013,0.000
3615,Cyprus,Pure biodiesels,2013,0.000
3616,Latvia,Pure biodiesels,2013,0.000
3617,Lithuania,Pure biodiesels,2013,0.000
3618,Luxembourg,Pure biodiesels,2013,0.000
3619,Hungary,Pure biodiesels,2013,0.000
3620,Malta,Pure biodiesels,2013,1.240
3621,Netherlands,Pure biodiesels,2013,0.000
3622,Austria,Pure biodiesels,2013,70.824
3623,Poland,Pure biodiesels,2013,5.508
3624,Portugal,Pure biodiesels,2013,0.000
3625,Romania,Pure biodiesels,2013,51.068
3626,Slovenia,Pure biodiesels,2013,0.000
3627,Slovakia,Pure biodiesels,2013,0.000
3628,Finland,Pure biodiesels,2013,0.000
3629,Sweden,Pure biodiesels,2013,34.985
3630,Iceland,Pure biodiesels,2013,0.000
3631,Liechtenstein,Pure biodiesels,2013,:
3632,Norway,Pure biodiesels,2013,0.000
3633,Switzerland,Pure biodiesels,2013,:
3634,United Kingdom,Pure biodiesels,2013,0.000
3635,Montenegro,Pure biodiesels,2013,0.000
3636,North Macedonia,Pure biodiesels,2013,0.000
3637,Albania,Pure biodiesels,2013,0.000
3638,Serbia,Pure biodiesels,2013,0.000
3639,Turkey,Pure biodiesels,2013,0.000
3640,Bosnia and Herzegovina,Pure biodiesels,2013,:
3641,Kosovo (under United Nations Security Council Resolution 1244/99),Pure biodiesels,2013,0.000
3642,Moldova,Pure biodiesels,2013,0.000
3643,Ukraine,Pure biodiesels,2013,0.000
3644,Georgia,Pure biodiesels,2013,0.000
3645,European Union - 27 countries (from 2020),Biogases,2013,116.576
3646,European Union - 28 countries (2013-2020),Biogases,2013,116.576
3647,Euro area - 19 countries  (from 2015),Biogases,2013,41.626
3648,Belgium,Biogases,2013,0.000
3649,Bulgaria,Biogases,2013,0.000
3650,Czechia,Biogases,2013,0.000
3651,Denmark,Biogases,2013,0.000
3652,Germany (until 1990 former territory of the FRG),Biogases,2013,41.488
3653,Estonia,Biogases,2013,0.000
3654,Ireland,Biogases,2013,0.000
3655,Greece,Biogases,2013,0.000
3656,Spain,Biogases,2013,0.000
3657,France,Biogases,2013,0.000
3658,Croatia,Biogases,2013,0.000
3659,Italy,Biogases,2013,0.024
3660,Cyprus,Biogases,2013,0.000
3661,Latvia,Biogases,2013,0.000
3662,Lithuania,Biogases,2013,0.000
3663,Luxembourg,Biogases,2013,0.000
3664,Hungary,Biogases,2013,0.000
3665,Malta,Biogases,2013,0.000
3666,Netherlands,Biogases,2013,0.000
3667,Austria,Biogases,2013,0.018
3668,Poland,Biogases,2013,0.000
3669,Portugal,Biogases,2013,0.000
3670,Romania,Biogases,2013,0.000
3671,Slovenia,Biogases,2013,0.000
3672,Slovakia,Biogases,2013,0.000
3673,Finland,Biogases,2013,0.096
3674,Sweden,Biogases,2013,74.950
3675,Iceland,Biogases,2013,1.696
3676,Liechtenstein,Biogases,2013,:
3677,Norway,Biogases,2013,0.000
3678,Switzerland,Biogases,2013,:
3679,United Kingdom,Biogases,2013,0.000
3680,Montenegro,Biogases,2013,0.000
3681,North Macedonia,Biogases,2013,0.000
3682,Albania,Biogases,2013,0.000
3683,Serbia,Biogases,2013,0.000
3684,Turkey,Biogases,2013,0.000
3685,Bosnia and Herzegovina,Biogases,2013,:
3686,Kosovo (under United Nations Security Council Resolution 1244/99),Biogases,2013,0.000
3687,Moldova,Biogases,2013,0.000
3688,Ukraine,Biogases,2013,0.000
3689,Georgia,Biogases,2013,0.000
3690,European Union - 27 countries (from 2020),Pure biogasoline,2013,25.119
3691,European Union - 28 countries (2013-2020),Pure biogasoline,2013,25.119
3692,Euro area - 19 countries  (from 2015),Pure biogasoline,2013,6.973
3693,Belgium,Pure biogasoline,2013,0.000
3694,Bulgaria,Pure biogasoline,2013,0.000
3695,Czechia,Pure biogasoline,2013,0.000
3696,Denmark,Pure biogasoline,2013,0.000
3697,Germany (until 1990 former territory of the FRG),Pure biogasoline,2013,6.973
3698,Estonia,Pure biogasoline,2013,0.000
3699,Ireland,Pure biogasoline,2013,0.000
3700,Greece,Pure biogasoline,2013,0.000
3701,Spain,Pure biogasoline,2013,0.000
3702,France,Pure biogasoline,2013,0.000
3703,Croatia,Pure biogasoline,2013,0.000
3704,Italy,Pure biogasoline,2013,0.000
3705,Cyprus,Pure biogasoline,2013,0.000
3706,Latvia,Pure biogasoline,2013,0.000
3707,Lithuania,Pure biogasoline,2013,0.000
3708,Luxembourg,Pure biogasoline,2013,0.000
3709,Hungary,Pure biogasoline,2013,0.000
3710,Malta,Pure biogasoline,2013,0.000
3711,Netherlands,Pure biogasoline,2013,0.000
3712,Austria,Pure biogasoline,2013,0.000
3713,Poland,Pure biogasoline,2013,0.000
3714,Portugal,Pure biogasoline,2013,0.000
3715,Romania,Pure biogasoline,2013,0.000
3716,Slovenia,Pure biogasoline,2013,0.000
3717,Slovakia,Pure biogasoline,2013,0.000
3718,Finland,Pure biogasoline,2013,0.000
3719,Sweden,Pure biogasoline,2013,18.146
3720,Iceland,Pure biogasoline,2013,0.000
3721,Liechtenstein,Pure biogasoline,2013,:
3722,Norway,Pure biogasoline,2013,0.000
3723,Switzerland,Pure biogasoline,2013,:
3724,United Kingdom,Pure biogasoline,2013,0.000
3725,Montenegro,Pure biogasoline,2013,0.000
3726,North Macedonia,Pure biogasoline,2013,0.000
3727,Albania,Pure biogasoline,2013,0.000
3728,Serbia,Pure biogasoline,2013,0.000
3729,Turkey,Pure biogasoline,2013,0.000
3730,Bosnia and Herzegovina,Pure biogasoline,2013,:
3731,Kosovo (under United Nations Security Council Resolution 1244/99),Pure biogasoline,2013,0.000
3732,Moldova,Pure biogasoline,2013,0.000
3733,Ukraine,Pure biogasoline,2013,0.000
3734,Georgia,Pure biogasoline,2013,0.000
3735,European Union - 27 countries (from 2020),Other liquid biofuels,2013,4.139
3736,European Union - 28 countries (2013-2020),Other liquid biofuels,2013,4.139
3737,Euro area - 19 countries  (from 2015),Other liquid biofuels,2013,4.139
3738,Belgium,Other liquid biofuels,2013,0.000
3739,Bulgaria,Other liquid biofuels,2013,0.000
3740,Czechia,Other liquid biofuels,2013,0.000
3741,Denmark,Other liquid biofuels,2013,0.000
3742,Germany (until 1990 former territory of the FRG),Other liquid biofuels,2013,0.000
3743,Estonia,Other liquid biofuels,2013,0.000
3744,Ireland,Other liquid biofuels,2013,0.000
3745,Greece,Other liquid biofuels,2013,0.000
3746,Spain,Other liquid biofuels,2013,0.000
3747,France,Other liquid biofuels,2013,0.000
3748,Croatia,Other liquid biofuels,2013,0.000
3749,Italy,Other liquid biofuels,2013,0.000
3750,Cyprus,Other liquid biofuels,2013,0.000
3751,Latvia,Other liquid biofuels,2013,0.000
3752,Lithuania,Other liquid biofuels,2013,0.000
3753,Luxembourg,Other liquid biofuels,2013,0.169
3754,Hungary,Other liquid biofuels,2013,0.000
3755,Malta,Other liquid biofuels,2013,0.000
3756,Netherlands,Other liquid biofuels,2013,0.000
3757,Austria,Other liquid biofuels,2013,0.000
3758,Poland,Other liquid biofuels,2013,0.000
3759,Portugal,Other liquid biofuels,2013,3.970
3760,Romania,Other liquid biofuels,2013,0.000
3761,Slovenia,Other liquid biofuels,2013,0.000
3762,Slovakia,Other liquid biofuels,2013,0.000
3763,Finland,Other liquid biofuels,2013,0.000
3764,Sweden,Other liquid biofuels,2013,0.000
3765,Iceland,Other liquid biofuels,2013,0.000
3766,Liechtenstein,Other liquid biofuels,2013,:
3767,Norway,Other liquid biofuels,2013,0.000
3768,Switzerland,Other liquid biofuels,2013,:
3769,United Kingdom,Other liquid biofuels,2013,0.000
3770,Montenegro,Other liquid biofuels,2013,0.000
3771,North Macedonia,Other liquid biofuels,2013,0.000
3772,Albania,Other liquid biofuels,2013,0.000
3773,Serbia,Other liquid biofuels,2013,0.000
3774,Turkey,Other liquid biofuels,2013,0.000
3775,Bosnia and Herzegovina,Other liquid biofuels,2013,:
3776,Kosovo (under United Nations Security Council Resolution 1244/99),Other liquid biofuels,2013,0.000
3777,Moldova,Other liquid biofuels,2013,0.000
3778,Ukraine,Other liquid biofuels,2013,0.000
3779,Georgia,Other liquid biofuels,2013,0.000
3780,European Union - 27 countries (from 2020),Total,2014,"269,243.768"
3781,European Union - 28 countries (2013-2020),Total,2014,"309,352.038"
3782,Euro area - 19 countries  (from 2015),Total,2014,"222,332.271"
3783,Belgium,Total,2014,"8,521.596"
3784,Bulgaria,Total,2014,"2,916.487"
3785,Czechia,Total,2014,"5,948.768"
3786,Denmark,Total,2014,"4,054.275"
3787,Germany (until 1990 former territory of the FRG),Total,2014,"55,445.775"
3788,Estonia,Total,2014,741.510
3789,Ireland,Total,2014,"3,815.261"
3790,Greece,Total,2014,"5,635.497"
3791,Spain,Total,2014,"28,413.265"
3792,France,Total,2014,"45,193.191"
3793,Croatia,Total,2014,"1,901.456"
3794,Italy,Total,2014,"37,009.372"
3795,Cyprus,Total,2014,599.542
3796,Latvia,Total,2014,982.367
3797,Lithuania,Total,2014,"1,662.623"
3798,Luxembourg,Total,2014,"2,086.911"
3799,Hungary,Total,2014,"3,873.295"
3800,Malta,Total,2014,187.942
3801,Netherlands,Total,2014,"10,261.810"
3802,Austria,Total,2014,"8,226.268"
3803,Poland,Total,2014,"15,804.963"
3804,Portugal,Total,2014,"5,464.228"
3805,Romania,Total,2014,"5,266.333"
3806,Slovenia,Total,2014,"1,794.900"
3807,Slovakia,Total,2014,"2,176.422"
3808,Finland,Total,2014,"4,113.791"
3809,Sweden,Total,2014,"7,145.920"
3810,Iceland,Total,2014,278.661
3811,Liechtenstein,Total,2014,:
3812,Norway,Total,2014,"4,846.899"
3813,Switzerland,Total,2014,:
3814,United Kingdom,Total,2014,"40,108.270"
3815,Montenegro,Total,2014,162.866
3816,North Macedonia,Total,2014,537.470
3817,Albania,Total,2014,833.978
3818,Serbia,Total,2014,"2,041.408"
3819,Turkey,Total,2014,"20,972.194"
3820,Bosnia and Herzegovina,Total,2014,988.905
3821,Kosovo (under United Nations Security Council Resolution 1244/99),Total,2014,344.017
3822,Moldova,Total,2014,593.361
3823,Ukraine,Total,2014,"10,299.778"
3824,Georgia,Total,2014,"1,256.162"
3825,European Union - 27 countries (from 2020),Gas oil and diesel oil ,2014,"171,064.007"
3826,European Union - 28 countries (2013-2020),Gas oil and diesel oil ,2014,"195,500.711"
3827,Euro area - 19 countries  (from 2015),Gas oil and diesel oil ,2014,"143,746.045"
3828,Belgium,Gas oil and diesel oil ,2014,"6,640.582"
3829,Bulgaria,Gas oil and diesel oil ,2014,"1,584.179"
3830,Czechia,Gas oil and diesel oil ,2014,"3,757.143"
3831,Denmark,Gas oil and diesel oil ,2014,"2,414.692"
3832,Germany (until 1990 former territory of the FRG),Gas oil and diesel oil ,2014,"32,175.295"
3833,Estonia,Gas oil and diesel oil ,2014,482.932
3834,Ireland,Gas oil and diesel oil ,2014,"2,518.696"
3835,Greece,Gas oil and diesel oil ,2014,"2,155.030"
3836,Spain,Gas oil and diesel oil ,2014,"20,624.964"
3837,France,Gas oil and diesel oil ,2014,"32,608.118"
3838,Croatia,Gas oil and diesel oil ,2014,"1,215.191"
3839,Italy,Gas oil and diesel oil ,2014,"22,773.316"
3840,Cyprus,Gas oil and diesel oil ,2014,229.013
3841,Latvia,Gas oil and diesel oil ,2014,679.954
3842,Lithuania,Gas oil and diesel oil ,2014,"1,215.934"
3843,Luxembourg,Gas oil and diesel oil ,2014,"1,688.824"
3844,Hungary,Gas oil and diesel oil ,2014,"2,272.141"
3845,Malta,Gas oil and diesel oil ,2014,106.812
3846,Netherlands,Gas oil and diesel oil ,2014,"5,797.764"
3847,Austria,Gas oil and diesel oil ,2014,"5,542.258"
3848,Poland,Gas oil and diesel oil ,2014,"9,153.728"
3849,Portugal,Gas oil and diesel oil ,2014,"3,813.390"
3850,Romania,Gas oil and diesel oil ,2014,"3,567.670"
3851,Slovenia,Gas oil and diesel oil ,2014,"1,276.882"
3852,Slovakia,Gas oil and diesel oil ,2014,"1,316.539"
3853,Finland,Gas oil and diesel oil ,2014,"2,099.742"
3854,Sweden,Gas oil and diesel oil ,2014,"3,353.218"
3855,Iceland,Gas oil and diesel oil ,2014,120.163
3856,Liechtenstein,Gas oil and diesel oil ,2014,:
3857,Norway,Gas oil and diesel oil ,2014,"3,173.720"
3858,Switzerland,Gas oil and diesel oil ,2014,:
3859,United Kingdom,Gas oil and diesel oil ,2014,"24,436.704"
3860,Montenegro,Gas oil and diesel oil ,2014,117.313
3861,North Macedonia,Gas oil and diesel oil ,2014,382.613
3862,Albania,Gas oil and diesel oil ,2014,687.981
3863,Serbia,Gas oil and diesel oil ,2014,"1,351.394"
3864,Turkey,Gas oil and diesel oil ,2014,"13,904.885"
3865,Bosnia and Herzegovina,Gas oil and diesel oil ,2014,741.621
3866,Kosovo (under United Nations Security Council Resolution 1244/99),Gas oil and diesel oil ,2014,269.514
3867,Moldova,Gas oil and diesel oil ,2014,401.434
3868,Ukraine,Gas oil and diesel oil ,2014,"3,124.582"
3869,Georgia,Gas oil and diesel oil ,2014,451.763
3870,European Union - 27 countries (from 2020),Motor gasoline,2014,"65,417.524"
3871,European Union - 28 countries (2013-2020),Motor gasoline,2014,"78,602.587"
3872,Euro area - 19 countries  (from 2015),Motor gasoline,2014,"52,882.613"
3873,Belgium,Motor gasoline,2014,"1,242.117"
3874,Bulgaria,Motor gasoline,2014,505.493
3875,Czechia,Motor gasoline,2014,"1,557.936"
3876,Denmark,Motor gasoline,2014,"1,321.281"
3877,Germany (until 1990 former territory of the FRG),Motor gasoline,2014,"17,682.194"
3878,Estonia,Motor gasoline,2014,241.712
3879,Ireland,Motor gasoline,2014,"1,178.944"
3880,Greece,Motor gasoline,2014,"2,643.069"
3881,Spain,Motor gasoline,2014,"4,534.962"
3882,France,Motor gasoline,2014,"6,961.149"
3883,Croatia,Motor gasoline,2014,554.522
3884,Italy,Motor gasoline,2014,"8,494.602"
3885,Cyprus,Motor gasoline,2014,360.808
3886,Latvia,Motor gasoline,2014,205.840
3887,Lithuania,Motor gasoline,2014,205.400
3888,Luxembourg,Motor gasoline,2014,314.593
3889,Hungary,Motor gasoline,2014,"1,243.241"
3890,Malta,Motor gasoline,2014,73.947
3891,Netherlands,Motor gasoline,2014,"3,706.155"
3892,Austria,Motor gasoline,2014,"1,526.598"
3893,Poland,Motor gasoline,2014,"3,535.393"
3894,Portugal,Motor gasoline,2014,"1,144.454"
3895,Romania,Motor gasoline,2014,"1,354.102"
3896,Slovenia,Motor gasoline,2014,447.214
3897,Slovakia,Motor gasoline,2014,551.591
3898,Finland,Motor gasoline,2014,"1,367.264"
3899,Sweden,Motor gasoline,2014,"2,462.943"
3900,Iceland,Motor gasoline,2014,138.722
3901,Liechtenstein,Motor gasoline,2014,:
3902,Norway,Motor gasoline,2014,926.904
3903,Switzerland,Motor gasoline,2014,:
3904,United Kingdom,Motor gasoline,2014,"13,185.063"
3905,Montenegro,Motor gasoline,2014,35.145
3906,North Macedonia,Motor gasoline,2014,105.847
3907,Albania,Motor gasoline,2014,114.531
3908,Serbia,Motor gasoline,2014,410.882
3909,Turkey,Motor gasoline,2014,"1,991.636"
3910,Bosnia and Herzegovina,Motor gasoline,2014,200.088
3911,Kosovo (under United Nations Security Council Resolution 1244/99),Motor gasoline,2014,66.810
3912,Moldova,Motor gasoline,2014,166.014
3913,Ukraine,Motor gasoline,2014,"3,303.048"
3914,Georgia,Motor gasoline,2014,399.350
3915,European Union - 27 countries (from 2020),Blended biodiesels,2014,"10,195.890"
3916,European Union - 28 countries (2013-2020),Blended biodiesels,2014,"10,950.050"
3917,Euro area - 19 countries  (from 2015),Blended biodiesels,2014,"8,463.998"
3918,Belgium,Blended biodiesels,2014,380.405
3919,Bulgaria,Blended biodiesels,2014,95.878
3920,Czechia,Blended biodiesels,2014,250.979
3921,Denmark,Blended biodiesels,2014,168.707
3922,Germany (until 1990 former territory of the FRG),Blended biodiesels,2014,"1,952.484"
3923,Estonia,Blended biodiesels,2014,0.000
3924,Ireland,Blended biodiesels,2014,63.331
3925,Greece,Blended biodiesels,2014,134.480
3926,Spain,Blended biodiesels,2014,783.931
3927,France,Blended biodiesels,2014,"2,529.766"
3928,Croatia,Blended biodiesels,2014,13.450
3929,Italy,Blended biodiesels,2014,"1,055.173"
3930,Cyprus,Blended biodiesels,2014,9.721
3931,Latvia,Blended biodiesels,2014,15.993
3932,Lithuania,Blended biodiesels,2014,57.442
3933,Luxembourg,Blended biodiesels,2014,67.455
3934,Hungary,Blended biodiesels,2014,128.081
3935,Malta,Blended biodiesels,2014,5.646
3936,Netherlands,Blended biodiesels,2014,220.932
3937,Austria,Blended biodiesels,2014,361.073
3938,Poland,Blended biodiesels,2014,563.820
3939,Portugal,Blended biodiesels,2014,254.514
3940,Romania,Blended biodiesels,2014,90.532
3941,Slovenia,Blended biodiesels,2014,36.135
3942,Slovakia,Blended biodiesels,2014,109.285
3943,Finland,Blended biodiesels,2014,426.232
3944,Sweden,Blended biodiesels,2014,420.445
3945,Iceland,Blended biodiesels,2014,2.045
3946,Liechtenstein,Blended biodiesels,2014,:
3947,Norway,Blended biodiesels,2014,117.780
3948,Switzerland,Blended biodiesels,2014,:
3949,United Kingdom,Blended biodiesels,2014,754.160
3950,Montenegro,Blended biodiesels,2014,0.000
3951,North Macedonia,Blended biodiesels,2014,0.311
3952,Albania,Blended biodiesels,2014,25.815
3953,Serbia,Blended biodiesels,2014,0.000
3954,Turkey,Blended biodiesels,2014,102.513
3955,Bosnia and Herzegovina,Blended biodiesels,2014,0.000
3956,Kosovo (under United Nations Security Council Resolution 1244/99),Blended biodiesels,2014,0.000
3957,Moldova,Blended biodiesels,2014,0.000
3958,Ukraine,Blended biodiesels,2014,0.000
3959,Georgia,Blended biodiesels,2014,0.000
3960,European Union - 27 countries (from 2020),Kerosene-type jet fuel,2014,"5,291.294"
3961,European Union - 28 countries (2013-2020),Kerosene-type jet fuel,2014,"6,115.387"
3962,Euro area - 19 countries  (from 2015),Kerosene-type jet fuel,2014,"4,975.393"
3963,Belgium,Kerosene-type jet fuel,2014,2.773
3964,Bulgaria,Kerosene-type jet fuel,2014,8.216
3965,Czechia,Kerosene-type jet fuel,2014,16.547
3966,Denmark,Kerosene-type jet fuel,2014,58.183
3967,Germany (until 1990 former territory of the FRG),Kerosene-type jet fuel,2014,715.582
3968,Estonia,Kerosene-type jet fuel,2014,1.315
3969,Ireland,Kerosene-type jet fuel,2014,6.320
3970,Greece,Kerosene-type jet fuel,2014,177.677
3971,Spain,Kerosene-type jet fuel,2014,"1,687.403"
3972,France,Kerosene-type jet fuel,2014,"1,520.586"
3973,Croatia,Kerosene-type jet fuel,2014,9.450
3974,Italy,Kerosene-type jet fuel,2014,643.952
3975,Cyprus,Kerosene-type jet fuel,2014,0.000
3976,Latvia,Kerosene-type jet fuel,2014,1.032
3977,Lithuania,Kerosene-type jet fuel,2014,0.000
3978,Luxembourg,Kerosene-type jet fuel,2014,0.000
3979,Hungary,Kerosene-type jet fuel,2014,0.000
3980,Malta,Kerosene-type jet fuel,2014,0.000
3981,Netherlands,Kerosene-type jet fuel,2014,9.351
3982,Austria,Kerosene-type jet fuel,2014,29.241
3983,Poland,Kerosene-type jet fuel,2014,21.568
3984,Portugal,Kerosene-type jet fuel,2014,118.109
3985,Romania,Kerosene-type jet fuel,2014,23.225
3986,Slovenia,Kerosene-type jet fuel,2014,0.000
3987,Slovakia,Kerosene-type jet fuel,2014,0.000
3988,Finland,Kerosene-type jet fuel,2014,62.052
3989,Sweden,Kerosene-type jet fuel,2014,178.712
3990,Iceland,Kerosene-type jet fuel,2014,12.611
3991,Liechtenstein,Kerosene-type jet fuel,2014,:
3992,Norway,Kerosene-type jet fuel,2014,408.682
3993,Switzerland,Kerosene-type jet fuel,2014,:
3994,United Kingdom,Kerosene-type jet fuel,2014,824.093
3995,Montenegro,Kerosene-type jet fuel,2014,0.000
3996,North Macedonia,Kerosene-type jet fuel,2014,0.000
3997,Albania,Kerosene-type jet fuel,2014,0.000
3998,Serbia,Kerosene-type jet fuel,2014,0.000
3999,Turkey,Kerosene-type jet fuel,2014,"1,031.118"
4000,Bosnia and Herzegovina,Kerosene-type jet fuel,2014,0.000
4001,Kosovo (under United Nations Security Council Resolution 1244/99),Kerosene-type jet fuel,2014,0.000
4002,Moldova,Kerosene-type jet fuel,2014,0.000
4003,Ukraine,Kerosene-type jet fuel,2014,0.000
4004,Georgia,Kerosene-type jet fuel,2014,1.032
4005,European Union - 27 countries (from 2020),Liquefied petroleum gases,2014,"5,767.104"
4006,European Union - 28 countries (2013-2020),Liquefied petroleum gases,2014,"5,863.713"
4007,Euro area - 19 countries  (from 2015),Liquefied petroleum gases,2014,"3,309.549"
4008,Belgium,Liquefied petroleum gases,2014,48.342
4009,Bulgaria,Liquefied petroleum gases,2014,433.983
4010,Czechia,Liquefied petroleum gases,2014,102.522
4011,Denmark,Liquefied petroleum gases,2014,0.000
4012,Germany (until 1990 former territory of the FRG),Liquefied petroleum gases,2014,645.735
4013,Estonia,Liquefied petroleum gases,2014,4.562
4014,Ireland,Liquefied petroleum gases,2014,2.108
4015,Greece,Liquefied petroleum gases,2014,221.936
4016,Spain,Liquefied petroleum gases,2014,39.541
4017,France,Liquefied petroleum gases,2014,99.981
4018,Croatia,Liquefied petroleum gases,2014,68.317
4019,Italy,Liquefied petroleum gases,2014,"1,718.353"
4020,Cyprus,Liquefied petroleum gases,2014,0.000
4021,Latvia,Liquefied petroleum gases,2014,63.087
4022,Lithuania,Liquefied petroleum gases,2014,143.025
4023,Luxembourg,Liquefied petroleum gases,2014,1.481
4024,Hungary,Liquefied petroleum gases,2014,30.310
4025,Malta,Liquefied petroleum gases,2014,0.000
4026,Netherlands,Liquefied petroleum gases,2014,220.216
4027,Austria,Liquefied petroleum gases,2014,17.667
4028,Poland,Liquefied petroleum gases,2014,"1,763.399"
4029,Portugal,Liquefied petroleum gases,2014,37.355
4030,Romania,Liquefied petroleum gases,2014,58.635
4031,Slovenia,Liquefied petroleum gases,2014,13.199
