,country,fuel_type,year,1K_tonne_oil_equivalent
3192,Moldova,Gas oil and diesel oil ,2014,0.000
3193,Ukraine,Gas oil and diesel oil ,2014,0.000
3194,Georgia,Gas oil and diesel oil ,2014,0.000
3195,European Union - 27 countries (from 2020),Heat,2014,"20,187.083"
3196,European Union - 28 countries (2013-2020),Heat,2014,"20,239.008"
3197,Euro area - 19 countries  (from 2015),Heat,2014,"9,672.393"
3198,Belgium,Heat,2014,9.697
3199,Bulgaria,Heat,2014,310.739
3200,Czechia,Heat,2014,"1,006.043"
3201,Denmark,Heat,2014,"1,510.246"
3202,Germany (until 1990 former territory of the FRG),Heat,2014,"3,662.511"
3203,Estonia,Heat,2014,298.366
3204,Ireland,Heat,2014,0.000
3205,Greece,Heat,2014,49.513
3206,Spain,Heat,2014,0.000
3207,France,Heat,2014,"1,030.455"
3208,Croatia,Heat,2014,114.336
3209,Italy,Heat,2014,818.382
3210,Cyprus,Heat,2014,0.000
3211,Latvia,Heat,2014,350.650
3212,Lithuania,Heat,2014,440.002
3213,Luxembourg,Heat,2014,0.000
3214,Hungary,Heat,2014,433.386
3215,Malta,Heat,2014,0.000
3216,Netherlands,Heat,2014,260.772
3217,Austria,Heat,2014,684.141
3218,Poland,Heat,2014,"3,893.188"
3219,Portugal,Heat,2014,0.908
3220,Romania,Heat,2014,799.107
3221,Slovenia,Heat,2014,66.829
3222,Slovakia,Heat,2014,427.677
3223,Finland,Heat,2014,"1,572.490"
3224,Sweden,Heat,2014,"2,447.645"
3225,Iceland,Heat,2014,296.623
3226,Liechtenstein,Heat,2014,:
3227,Norway,Heat,2014,85.961
3228,Switzerland,Heat,2014,:
3229,United Kingdom,Heat,2014,51.925
3230,Montenegro,Heat,2014,0.000
3231,North Macedonia,Heat,2014,27.252
3232,Albania,Heat,2014,0.000
3233,Serbia,Heat,2014,358.054
3234,Turkey,Heat,2014,0.000
3235,Bosnia and Herzegovina,Heat,2014,83.739
3236,Kosovo (under United Nations Security Council Resolution 1244/99),Heat,2014,2.651
3237,Moldova,Heat,2014,106.788
3238,Ukraine,Heat,2014,"3,898.061"
3239,Georgia,Heat,2014,0.000
3240,European Union - 27 countries (from 2020),Solid fossil fuels,2014,"8,595.608"
3241,European Union - 28 countries (2013-2020),Solid fossil fuels,2014,"9,161.462"
3242,Euro area - 19 countries  (from 2015),Solid fossil fuels,2014,"1,118.795"
3243,Belgium,Solid fossil fuels,2014,79.780
3244,Bulgaria,Solid fossil fuels,2014,131.669
3245,Czechia,Solid fossil fuels,2014,830.102
3246,Denmark,Solid fossil fuels,2014,0.000
3247,Germany (until 1990 former territory of the FRG),Solid fossil fuels,2014,572.765
3248,Estonia,Solid fossil fuels,2014,4.540
3249,Ireland,Solid fossil fuels,2014,228.666
3250,Greece,Solid fossil fuels,2014,2.888
3251,Spain,Solid fossil fuels,2014,91.848
3252,France,Solid fossil fuels,2014,35.139
3253,Croatia,Solid fossil fuels,2014,3.407
3254,Italy,Solid fossil fuels,2014,0.000
3255,Cyprus,Solid fossil fuels,2014,0.000
3256,Latvia,Solid fossil fuels,2014,12.696
3257,Lithuania,Solid fossil fuels,2014,42.541
3258,Luxembourg,Solid fossil fuels,2014,0.498
3259,Hungary,Solid fossil fuels,2014,102.428
3260,Malta,Solid fossil fuels,2014,0.000
3261,Netherlands,Solid fossil fuels,2014,0.632
3262,Austria,Solid fossil fuels,2014,26.150
3263,Poland,Solid fossil fuels,2014,"6,339.431"
3264,Portugal,Solid fossil fuels,2014,0.000
3265,Romania,Solid fossil fuels,2014,69.776
3266,Slovenia,Solid fossil fuels,2014,0.455
3267,Slovakia,Solid fossil fuels,2014,19.605
3268,Finland,Solid fossil fuels,2014,0.592
3269,Sweden,Solid fossil fuels,2014,0.000
3270,Iceland,Solid fossil fuels,2014,0.000
3271,Liechtenstein,Solid fossil fuels,2014,:
3272,Norway,Solid fossil fuels,2014,0.000
3273,Switzerland,Solid fossil fuels,2014,:
3274,United Kingdom,Solid fossil fuels,2014,565.854
3275,Montenegro,Solid fossil fuels,2014,2.860
3276,North Macedonia,Solid fossil fuels,2014,0.798
3277,Albania,Solid fossil fuels,2014,0.650
3278,Serbia,Solid fossil fuels,2014,169.576
3279,Turkey,Solid fossil fuels,2014,"1,848.568"
3280,Bosnia and Herzegovina,Solid fossil fuels,2014,56.449
3281,Kosovo (under United Nations Security Council Resolution 1244/99),Solid fossil fuels,2014,13.976
3282,Moldova,Solid fossil fuels,2014,40.180
3283,Ukraine,Solid fossil fuels,2014,244.447
3284,Georgia,Solid fossil fuels,2014,0.406
3285,European Union - 27 countries (from 2020),Liquefied petroleum gases,2014,"5,590.675"
3286,European Union - 28 countries (2013-2020),Liquefied petroleum gases,2014,"5,824.513"
3287,Euro area - 19 countries  (from 2015),Liquefied petroleum gases,2014,"4,657.044"
3288,Belgium,Liquefied petroleum gases,2014,115.363
3289,Bulgaria,Liquefied petroleum gases,2014,23.073
3290,Czechia,Liquefied petroleum gases,2014,44.984
3291,Denmark,Liquefied petroleum gases,2014,13.184
3292,Germany (until 1990 former territory of the FRG),Liquefied petroleum gases,2014,713.823
3293,Estonia,Liquefied petroleum gases,2014,4.347
3294,Ireland,Liquefied petroleum gases,2014,35.967
3295,Greece,Liquefied petroleum gases,2014,86.797
3296,Spain,Liquefied petroleum gases,2014,"1,095.849"
3297,France,Liquefied petroleum gases,2014,922.901
3298,Croatia,Liquefied petroleum gases,2014,52.638
3299,Italy,Liquefied petroleum gases,2014,"1,080.013"
3300,Cyprus,Liquefied petroleum gases,2014,35.022
3301,Latvia,Liquefied petroleum gases,2014,23.929
3302,Lithuania,Liquefied petroleum gases,2014,35.479
3303,Luxembourg,Liquefied petroleum gases,2014,0.499
3304,Hungary,Liquefied petroleum gases,2014,72.967
3305,Malta,Liquefied petroleum gases,2014,14.283
3306,Netherlands,Liquefied petroleum gases,2014,23.749
3307,Austria,Liquefied petroleum gases,2014,26.196
3308,Poland,Liquefied petroleum gases,2014,510.891
3309,Portugal,Liquefied petroleum gases,2014,409.812
3310,Romania,Liquefied petroleum gases,2014,209.247
3311,Slovenia,Liquefied petroleum gases,2014,24.197
3312,Slovakia,Liquefied petroleum gases,2014,4.395
3313,Finland,Liquefied petroleum gases,2014,4.423
3314,Sweden,Liquefied petroleum gases,2014,6.647
3315,Iceland,Liquefied petroleum gases,2014,1.123
3316,Liechtenstein,Liquefied petroleum gases,2014,:
3317,Norway,Liquefied petroleum gases,2014,8.809
3318,Switzerland,Liquefied petroleum gases,2014,:
3319,United Kingdom,Liquefied petroleum gases,2014,233.838
3320,Montenegro,Liquefied petroleum gases,2014,1.120
3321,North Macedonia,Liquefied petroleum gases,2014,6.702
3322,Albania,Liquefied petroleum gases,2014,89.270
3323,Serbia,Liquefied petroleum gases,2014,39.550
3324,Turkey,Liquefied petroleum gases,2014,905.305
3325,Bosnia and Herzegovina,Liquefied petroleum gases,2014,8.960
3326,Kosovo (under United Nations Security Council Resolution 1244/99),Liquefied petroleum gases,2014,7.694
3327,Moldova,Liquefied petroleum gases,2014,63.818
3328,Ukraine,Liquefied petroleum gases,2014,31.862
3329,Georgia,Liquefied petroleum gases,2014,17.579
3330,European Union - 27 countries (from 2020),Ambient heat (heat pumps),2014,"2,984.433"
3331,European Union - 28 countries (2013-2020),Ambient heat (heat pumps),2014,"3,067.076"
3332,Euro area - 19 countries  (from 2015),Ambient heat (heat pumps),2014,"2,681.542"
3333,Belgium,Ambient heat (heat pumps),2014,33.510
3334,Bulgaria,Ambient heat (heat pumps),2014,0.000
3335,Czechia,Ambient heat (heat pumps),2014,75.595
3336,Denmark,Ambient heat (heat pumps),2014,117.742
3337,Germany (until 1990 former territory of the FRG),Ambient heat (heat pumps),2014,775.652
3338,Estonia,Ambient heat (heat pumps),2014,0.000
3339,Ireland,Ambient heat (heat pumps),2014,14.360
3340,Greece,Ambient heat (heat pumps),2014,0.000
3341,Spain,Ambient heat (heat pumps),2014,71.009
3342,France,Ambient heat (heat pumps),2014,"1,411.546"
3343,Croatia,Ambient heat (heat pumps),2014,12.403
3344,Italy,Ambient heat (heat pumps),2014,0.000
3345,Cyprus,Ambient heat (heat pumps),2014,0.000
3346,Latvia,Ambient heat (heat pumps),2014,0.000
3347,Lithuania,Ambient heat (heat pumps),2014,0.000
3348,Luxembourg,Ambient heat (heat pumps),2014,2.383
3349,Hungary,Ambient heat (heat pumps),2014,0.000
3350,Malta,Ambient heat (heat pumps),2014,0.000
3351,Netherlands,Ambient heat (heat pumps),2014,36.316
3352,Austria,Ambient heat (heat pumps),2014,104.691
3353,Poland,Ambient heat (heat pumps),2014,97.151
3354,Portugal,Ambient heat (heat pumps),2014,211.258
3355,Romania,Ambient heat (heat pumps),2014,0.000
3356,Slovenia,Ambient heat (heat pumps),2014,20.817
3357,Slovakia,Ambient heat (heat pumps),2014,0.000
3358,Finland,Ambient heat (heat pumps),2014,0.000
3359,Sweden,Ambient heat (heat pumps),2014,0.000
3360,Iceland,Ambient heat (heat pumps),2014,0.000
3361,Liechtenstein,Ambient heat (heat pumps),2014,:
3362,Norway,Ambient heat (heat pumps),2014,385.631
3363,Switzerland,Ambient heat (heat pumps),2014,:
3364,United Kingdom,Ambient heat (heat pumps),2014,82.643
3365,Montenegro,Ambient heat (heat pumps),2014,0.000
3366,North Macedonia,Ambient heat (heat pumps),2014,0.000
3367,Albania,Ambient heat (heat pumps),2014,0.000
3368,Serbia,Ambient heat (heat pumps),2014,0.000
3369,Turkey,Ambient heat (heat pumps),2014,0.000
3370,Bosnia and Herzegovina,Ambient heat (heat pumps),2014,0.000
3371,Kosovo (under United Nations Security Council Resolution 1244/99),Ambient heat (heat pumps),2014,0.000
3372,Moldova,Ambient heat (heat pumps),2014,0.000
3373,Ukraine,Ambient heat (heat pumps),2014,0.000
3374,Georgia,Ambient heat (heat pumps),2014,0.000
3375,European Union - 27 countries (from 2020),Other(kerosene),2014,861.664
3376,European Union - 28 countries (2013-2020),Other(kerosene),2014,"2,862.767"
3377,Euro area - 19 countries  (from 2015),Other(kerosene),2014,859.611
3378,Belgium,Other(kerosene),2014,25.676
3379,Bulgaria,Other(kerosene),2014,0.000
3380,Czechia,Other(kerosene),2014,0.000
3381,Denmark,Other(kerosene),2014,0.000
3382,Germany (until 1990 former territory of the FRG),Other(kerosene),2014,2.045
3383,Estonia,Other(kerosene),2014,0.000
3384,Ireland,Other(kerosene),2014,670.034
3385,Greece,Other(kerosene),2014,3.081
3386,Spain,Other(kerosene),2014,0.000
3387,France,Other(kerosene),2014,138.644
3388,Croatia,Other(kerosene),2014,0.000
3389,Italy,Other(kerosene),2014,4.108
3390,Cyprus,Other(kerosene),2014,9.415
3391,Latvia,Other(kerosene),2014,0.000
3392,Lithuania,Other(kerosene),2014,0.000
3393,Luxembourg,Other(kerosene),2014,0.431
3394,Hungary,Other(kerosene),2014,0.000
3395,Malta,Other(kerosene),2014,0.000
3396,Netherlands,Other(kerosene),2014,6.177
3397,Austria,Other(kerosene),2014,0.000
3398,Poland,Other(kerosene),2014,0.000
3399,Portugal,Other(kerosene),2014,0.000
3400,Romania,Other(kerosene),2014,2.053
3401,Slovenia,Other(kerosene),2014,0.000
3402,Slovakia,Other(kerosene),2014,0.000
3403,Finland,Other(kerosene),2014,0.000
3404,Sweden,Other(kerosene),2014,0.000
3405,Iceland,Other(kerosene),2014,0.000
3406,Liechtenstein,Other(kerosene),2014,:
3407,Norway,Other(kerosene),2014,28.824
3408,Switzerland,Other(kerosene),2014,:
3409,United Kingdom,Other(kerosene),2014,"2,001.103"
3410,Montenegro,Other(kerosene),2014,0.000
3411,North Macedonia,Other(kerosene),2014,0.000
3412,Albania,Other(kerosene),2014,0.000
3413,Serbia,Other(kerosene),2014,0.000
3414,Turkey,Other(kerosene),2014,35.569
3415,Bosnia and Herzegovina,Other(kerosene),2014,0.000
3416,Kosovo (under United Nations Security Council Resolution 1244/99),Other(kerosene),2014,0.000
3417,Moldova,Other(kerosene),2014,0.000
3418,Ukraine,Other(kerosene),2014,0.000
3419,Georgia,Other(kerosene),2014,0.000
3420,European Union - 27 countries (from 2020),Solar thermal,2014,"1,695.629"
3421,European Union - 28 countries (2013-2020),Solar thermal,2014,"1,745.190"
3422,Euro area - 19 countries  (from 2015),Solar thermal,2014,"1,606.029"
3423,Belgium,Solar thermal,2014,20.825
3424,Bulgaria,Solar thermal,2014,9.434
3425,Czechia,Solar thermal,2014,11.526
3426,Denmark,Solar thermal,2014,11.461
3427,Germany (until 1990 former territory of the FRG),Solar thermal,2014,590.714
3428,Estonia,Solar thermal,2014,0.000
3429,Ireland,Solar thermal,2014,10.579
3430,Greece,Solar thermal,2014,242.476
3431,Spain,Solar thermal,2014,203.361
3432,France,Solar thermal,2014,141.070
3433,Croatia,Solar thermal,2014,6.544
3434,Italy,Solar thermal,2014,132.870
3435,Cyprus,Solar thermal,2014,56.774
3436,Latvia,Solar thermal,2014,0.000
3437,Lithuania,Solar thermal,2014,0.000
3438,Luxembourg,Solar thermal,2014,1.760
3439,Hungary,Solar thermal,2014,9.482
3440,Malta,Solar thermal,2014,4.639
3441,Netherlands,Solar thermal,2014,21.544
3442,Austria,Solar thermal,2014,117.079
3443,Poland,Solar thermal,2014,29.975
3444,Portugal,Solar thermal,2014,46.121
3445,Romania,Solar thermal,2014,0.000
3446,Slovenia,Solar thermal,2014,10.246
3447,Slovakia,Solar thermal,2014,4.610
3448,Finland,Solar thermal,2014,1.361
3449,Sweden,Solar thermal,2014,11.178
3450,Iceland,Solar thermal,2014,0.000
3451,Liechtenstein,Solar thermal,2014,:
3452,Norway,Solar thermal,2014,0.000
3453,Switzerland,Solar thermal,2014,:
3454,United Kingdom,Solar thermal,2014,49.561
3455,Montenegro,Solar thermal,2014,0.000
3456,North Macedonia,Solar thermal,2014,0.000
3457,Albania,Solar thermal,2014,5.374
3458,Serbia,Solar thermal,2014,0.000
3459,Turkey,Solar thermal,2014,523.001
3460,Bosnia and Herzegovina,Solar thermal,2014,0.000
3461,Kosovo (under United Nations Security Council Resolution 1244/99),Solar thermal,2014,0.096
3462,Moldova,Solar thermal,2014,0.000
3463,Ukraine,Solar thermal,2014,0.000
3464,Georgia,Solar thermal,2014,0.000
3465,European Union - 27 countries (from 2020),Total,2015,"245,033.471"
3466,European Union - 28 countries (2013-2020),Total,2015,"282,290.489"
3467,Euro area - 19 countries  (from 2015),Total,2015,"189,410.638"
3468,Belgium,Total,2015,"8,270.398"
3469,Bulgaria,Total,2015,"2,192.912"
3470,Czechia,Total,2015,"6,769.510"
3471,Denmark,Total,2015,"4,442.024"
3472,Germany (until 1990 former territory of the FRG),Total,2015,"54,959.824"
3473,Estonia,Total,2015,857.435
3474,Ireland,Total,2015,"2,784.618"
3475,Greece,Total,2015,"4,460.625"
3476,Spain,Total,2015,"15,000.785"
3477,France,Total,2015,"40,164.690"
3478,Croatia,Total,2015,"2,429.885"
3479,Italy,Total,2015,"32,494.483"
3480,Cyprus,Total,2015,326.614
3481,Latvia,Total,2015,"1,105.582"
3482,Lithuania,Total,2015,"1,359.131"
3483,Luxembourg,Total,2015,510.934
3484,Hungary,Total,2015,"5,969.813"
3485,Malta,Total,2015,79.865
3486,Netherlands,Total,2015,"9,547.146"
3487,Austria,Total,2015,"6,631.937"
3488,Poland,Total,2015,"19,032.330"
3489,Portugal,Total,2015,"2,751.749"
3490,Romania,Total,2015,"7,375.183"
3491,Slovenia,Total,2015,"1,166.185"
3492,Slovakia,Total,2015,"1,987.662"
3493,Finland,Total,2015,"4,950.975"
3494,Sweden,Total,2015,"7,411.176"
3495,Iceland,Total,2015,392.234
3496,Liechtenstein,Total,2015,:
3497,Norway,Total,2015,"4,393.705"
3498,Switzerland,Total,2015,:
3499,United Kingdom,Total,2015,"37,257.018"
3500,Montenegro,Total,2015,265.421
3501,North Macedonia,Total,2015,531.060
3502,Albania,Total,2015,532.287
3503,Serbia,Total,2015,"2,826.151"
3504,Turkey,Total,2015,"20,153.330"
3505,Bosnia and Herzegovina,Total,2015,"1,113.030"
3506,Kosovo (under United Nations Security Council Resolution 1244/99),Total,2015,476.388
3507,Moldova,Total,2015,"1,179.946"
3508,Ukraine,Total,2015,"16,551.870"
3509,Georgia,Total,2015,"1,201.348"
3510,European Union - 27 countries (from 2020),Natural gas,2015,"76,580.937"
3511,European Union - 28 countries (2013-2020),Natural gas,2015,"99,614.515"
3512,Euro area - 19 countries  (from 2015),Natural gas,2015,"65,645.233"
3513,Belgium,Natural gas,2015,"3,210.744"
3514,Bulgaria,Natural gas,2015,51.763
3515,Czechia,Natural gas,2015,"1,789.402"
3516,Denmark,Natural gas,2015,594.668
3517,Germany (until 1990 former territory of the FRG),Natural gas,2015,"19,738.844"
3518,Estonia,Natural gas,2015,49.312
3519,Ireland,Natural gas,2015,553.989
3520,Greece,Natural gas,2015,355.694
3521,Spain,Natural gas,2015,"3,021.757"
3522,France,Natural gas,2015,"11,673.430"
3523,Croatia,Natural gas,2015,446.260
3524,Italy,Natural gas,2015,"16,985.555"
3525,Cyprus,Natural gas,2015,0.000
3526,Latvia,Natural gas,2015,98.087
3527,Lithuania,Natural gas,2015,122.678
3528,Luxembourg,Natural gas,2015,221.324
3529,Hungary,Natural gas,2015,"2,625.838"
3530,Malta,Natural gas,2015,0.000
3531,Netherlands,Natural gas,2015,"6,813.968"
3532,Austria,Natural gas,2015,"1,357.578"
3533,Poland,Natural gas,2015,"3,157.588"
3534,Portugal,Natural gas,2015,262.889
3535,Romania,Natural gas,2015,"2,242.820"
3536,Slovenia,Natural gas,2015,103.482
3537,Slovakia,Natural gas,2015,"1,050.537"
3538,Finland,Natural gas,2015,25.365
3539,Sweden,Natural gas,2015,27.365
3540,Iceland,Natural gas,2015,0.000
3541,Liechtenstein,Natural gas,2015,:
3542,Norway,Natural gas,2015,3.354
3543,Switzerland,Natural gas,2015,:
3544,United Kingdom,Natural gas,2015,"23,033.578"
3545,Montenegro,Natural gas,2015,0.000
3546,North Macedonia,Natural gas,2015,0.064
3547,Albania,Natural gas,2015,0.000
3548,Serbia,Natural gas,2015,151.139
3549,Turkey,Natural gas,2015,"9,056.621"
3550,Bosnia and Herzegovina,Natural gas,2015,33.169
3551,Kosovo (under United Nations Security Council Resolution 1244/99),Natural gas,2015,0.000
3552,Moldova,Natural gas,2015,202.945
3553,Ukraine,Natural gas,2015,"9,085.404"
3554,Georgia,Natural gas,2015,573.824
3555,European Union - 27 countries (from 2020),Electricity,2015,"59,537.416"
3556,European Union - 28 countries (2013-2020),Electricity,2015,"68,803.439"
3557,Euro area - 19 countries  (from 2015),Electricity,2015,"47,877.429"
3558,Belgium,Electricity,2015,"1,621.892"
3559,Bulgaria,Electricity,2015,915.219
3560,Czechia,Electricity,2015,"1,236.629"
3561,Denmark,Electricity,2015,875.035
3562,Germany (until 1990 former territory of the FRG),Electricity,2015,"11,066.208"
3563,Estonia,Electricity,2015,148.581
3564,Ireland,Electricity,2015,677.623
3565,Greece,Electricity,2015,"1,507.997"
3566,Spain,Electricity,2015,"6,024.850"
3567,France,Electricity,2015,"13,525.513"
3568,Croatia,Electricity,2015,533.276
3569,Italy,Electricity,2015,"5,691.058"
3570,Cyprus,Electricity,2015,130.267
3571,Latvia,Electricity,2015,151.247
3572,Lithuania,Electricity,2015,228.719
3573,Luxembourg,Electricity,2015,85.098
3574,Hungary,Electricity,2015,931.986
3575,Malta,Electricity,2015,56.406
3576,Netherlands,Electricity,2015,"1,945.006"
3577,Austria,Electricity,2015,"1,480.249"
3578,Poland,Electricity,2015,"2,431.642"
3579,Portugal,Electricity,2015,"1,029.579"
3580,Romania,Electricity,2015,"1,039.983"
3581,Slovenia,Electricity,2015,275.580
3582,Slovakia,Electricity,2015,432.932
3583,Finland,Electricity,2015,"1,798.624"
3584,Sweden,Electricity,2015,"3,696.217"
3585,Iceland,Electricity,2015,70.699
3586,Liechtenstein,Electricity,2015,:
3587,Norway,Electricity,2015,"3,319.776"
3588,Switzerland,Electricity,2015,:
3589,United Kingdom,Electricity,2015,"9,266.023"
3590,Montenegro,Electricity,2015,106.879
3591,North Macedonia,Electricity,2015,270.163
3592,Albania,Electricity,2015,274.377
3593,Serbia,Electricity,2015,"1,209.114"
3594,Turkey,Electricity,2015,"4,118.745"
3595,Bosnia and Herzegovina,Electricity,2015,406.363
3596,Kosovo (under United Nations Security Council Resolution 1244/99),Electricity,2015,203.525
3597,Moldova,Electricity,2015,143.594
3598,Ukraine,Electricity,2015,"3,182.975"
3599,Georgia,Electricity,2015,211.694
3600,European Union - 27 countries (from 2020),Primary solid biofuels,2015,"41,185.305"
3601,European Union - 28 countries (2013-2020),Primary solid biofuels,2015,"42,796.703"
3602,Euro area - 19 countries  (from 2015),Primary solid biofuels,2015,"28,373.529"
3603,Belgium,Primary solid biofuels,2015,540.401
3604,Bulgaria,Primary solid biofuels,2015,716.108
3605,Czechia,Primary solid biofuels,2015,"1,753.081"
3606,Denmark,Primary solid biofuels,2015,967.766
3607,Germany (until 1990 former territory of the FRG),Primary solid biofuels,2015,"5,800.373"
3608,Estonia,Primary solid biofuels,2015,361.445
3609,Ireland,Primary solid biofuels,2015,33.400
3610,Greece,Primary solid biofuels,2015,784.155
3611,Spain,Primary solid biofuels,2015,"2,489.777"
3612,France,Primary solid biofuels,2015,"6,415.375"
3613,Croatia,Primary solid biofuels,2015,"1,157.113"
3614,Italy,Primary solid biofuels,2015,"6,351.533"
3615,Cyprus,Primary solid biofuels,2015,13.160
3616,Latvia,Primary solid biofuels,2015,456.912
3617,Lithuania,Primary solid biofuels,2015,490.661
3618,Luxembourg,Primary solid biofuels,2015,22.428
3619,Hungary,Primary solid biofuels,2015,"1,764.737"
3620,Malta,Primary solid biofuels,2015,1.146
3621,Netherlands,Primary solid biofuels,2015,393.455
3622,Austria,Primary solid biofuels,2015,"1,726.856"
3623,Poland,Primary solid biofuels,2015,"2,588.970"
3624,Portugal,Primary solid biofuels,2015,755.708
3625,Romania,Primary solid biofuels,2015,"2,950.941"
3626,Slovenia,Primary solid biofuels,2015,517.245
3627,Slovakia,Primary solid biofuels,2015,24.386
3628,Finland,Primary solid biofuels,2015,"1,195.113"
3629,Sweden,Primary solid biofuels,2015,913.060
3630,Iceland,Primary solid biofuels,2015,0.000
3631,Liechtenstein,Primary solid biofuels,2015,:
3632,Norway,Primary solid biofuels,2015,486.028
3633,Switzerland,Primary solid biofuels,2015,:
3634,United Kingdom,Primary solid biofuels,2015,"1,611.398"
3635,Montenegro,Primary solid biofuels,2015,153.387
3636,North Macedonia,Primary solid biofuels,2015,217.039
3637,Albania,Primary solid biofuels,2015,160.003
3638,Serbia,Primary solid biofuels,2015,847.186
3639,Turkey,Primary solid biofuels,2015,"2,804.003"
3640,Bosnia and Herzegovina,Primary solid biofuels,2015,432.741
3641,Kosovo (under United Nations Security Council Resolution 1244/99),Primary solid biofuels,2015,241.593
3642,Moldova,Primary solid biofuels,2015,610.824
3643,Ukraine,Primary solid biofuels,2015,"1,065.324"
3644,Georgia,Primary solid biofuels,2015,390.561
3645,European Union - 27 countries (from 2020),Gas oil and diesel oil ,2015,"25,132.595"
3646,European Union - 28 countries (2013-2020),Gas oil and diesel oil ,2015,"25,279.389"
3647,Euro area - 19 countries  (from 2015),Gas oil and diesel oil ,2015,"24,662.533"
3648,Belgium,Gas oil and diesel oil ,2015,"2,565.076"
3649,Bulgaria,Gas oil and diesel oil ,2015,0.000
3650,Czechia,Gas oil and diesel oil ,2015,0.000
3651,Denmark,Gas oil and diesel oil ,2015,201.035
3652,Germany (until 1990 former territory of the FRG),Gas oil and diesel oil ,2015,"11,030.730"
3653,Estonia,Gas oil and diesel oil ,2015,4.041
3654,Ireland,Gas oil and diesel oil ,2015,225.430
3655,Greece,Gas oil and diesel oil ,2015,"1,380.725"
3656,Spain,Gas oil and diesel oil ,2015,"1,941.101"
3657,France,Gas oil and diesel oil ,2015,"4,458.717"
3658,Croatia,Gas oil and diesel oil ,2015,86.709
3659,Italy,Gas oil and diesel oil ,2015,"1,287.117"
3660,Cyprus,Gas oil and diesel oil ,2015,66.669
3661,Latvia,Gas oil and diesel oil ,2015,25.371
3662,Lithuania,Gas oil and diesel oil ,2015,9.213
3663,Luxembourg,Gas oil and diesel oil ,2015,174.761
3664,Hungary,Gas oil and diesel oil ,2015,0.000
3665,Malta,Gas oil and diesel oil ,2015,1.027
3666,Netherlands,Gas oil and diesel oil ,2015,7.222
3667,Austria,Gas oil and diesel oil ,2015,994.496
3668,Poland,Gas oil and diesel oil ,2015,76.001
3669,Portugal,Gas oil and diesel oil ,2015,54.433
3670,Romania,Gas oil and diesel oil ,2015,0.000
3671,Slovenia,Gas oil and diesel oil ,2015,121.078
3672,Slovakia,Gas oil and diesel oil ,2015,0.000
3673,Finland,Gas oil and diesel oil ,2015,315.326
3674,Sweden,Gas oil and diesel oil ,2015,106.317
3675,Iceland,Gas oil and diesel oil ,2015,1.027
3676,Liechtenstein,Gas oil and diesel oil ,2015,:
3677,Norway,Gas oil and diesel oil ,2015,62.795
3678,Switzerland,Gas oil and diesel oil ,2015,:
3679,United Kingdom,Gas oil and diesel oil ,2015,146.794
3680,Montenegro,Gas oil and diesel oil ,2015,0.000
3681,North Macedonia,Gas oil and diesel oil ,2015,4.103
3682,Albania,Gas oil and diesel oil ,2015,0.000
3683,Serbia,Gas oil and diesel oil ,2015,0.000
3684,Turkey,Gas oil and diesel oil ,2015,0.000
3685,Bosnia and Herzegovina,Gas oil and diesel oil ,2015,70.388
3686,Kosovo (under United Nations Security Council Resolution 1244/99),Gas oil and diesel oil ,2015,7.256
3687,Moldova,Gas oil and diesel oil ,2015,0.000
3688,Ukraine,Gas oil and diesel oil ,2015,0.000
3689,Georgia,Gas oil and diesel oil ,2015,0.000
3690,European Union - 27 countries (from 2020),Heat,2015,"21,085.023"
3691,European Union - 28 countries (2013-2020),Heat,2015,"21,345.465"
3692,Euro area - 19 countries  (from 2015),Heat,2015,"10,373.336"
3693,Belgium,Heat,2015,8.042
3694,Bulgaria,Heat,2015,332.665
3695,Czechia,Heat,2015,"1,016.170"
3696,Denmark,Heat,2015,"1,620.089"
3697,Germany (until 1990 former territory of the FRG),Heat,2015,"4,070.030"
3698,Estonia,Heat,2015,283.486
3699,Ireland,Heat,2015,0.000
3700,Greece,Heat,2015,49.990
3701,Spain,Heat,2015,0.000
3702,France,Heat,2015,"1,170.461"
3703,Croatia,Heat,2015,119.590
3704,Italy,Heat,2015,908.403
3705,Cyprus,Heat,2015,0.000
3706,Latvia,Heat,2015,336.797
3707,Lithuania,Heat,2015,429.732
3708,Luxembourg,Heat,2015,0.000
3709,Hungary,Heat,2015,468.162
3710,Malta,Heat,2015,0.000
3711,Netherlands,Heat,2015,288.478
3712,Austria,Heat,2015,751.797
3713,Poland,Heat,2015,"3,881.246"
3714,Portugal,Heat,2015,0.860
3715,Romania,Heat,2015,801.543
3716,Slovenia,Heat,2015,76.693
3717,Slovakia,Heat,2015,452.876
3718,Finland,Heat,2015,"1,545.691"
3719,Sweden,Heat,2015,"2,472.222"
3720,Iceland,Heat,2015,305.675
3721,Liechtenstein,Heat,2015,:
3722,Norway,Heat,2015,89.185
3723,Switzerland,Heat,2015,:
3724,United Kingdom,Heat,2015,260.442
3725,Montenegro,Heat,2015,0.000
3726,North Macedonia,Heat,2015,31.981
3727,Albania,Heat,2015,0.000
3728,Serbia,Heat,2015,401.572
3729,Turkey,Heat,2015,0.000
3730,Bosnia and Herzegovina,Heat,2015,96.135
3731,Kosovo (under United Nations Security Council Resolution 1244/99),Heat,2015,6.162
3732,Moldova,Heat,2015,117.870
3733,Ukraine,Heat,2015,"2,874.510"
3734,Georgia,Heat,2015,0.000
