,country,fuel_type,year,1K_tonne_oil_equivalent
3123,Luxembourg,Electricity,2013,0.019
3124,Hungary,Electricity,2013,1.548
3125,Malta,Electricity,2013,0.000
3126,Netherlands,Electricity,2013,2.923
3127,Austria,Electricity,2013,1.272
3128,Poland,Electricity,2013,1.548
3129,Portugal,Electricity,2013,0.000
3130,Romania,Electricity,2013,3.955
3131,Slovenia,Electricity,2013,0.000
3132,Slovakia,Electricity,2013,2.408
3133,Finland,Electricity,2013,0.086
3134,Sweden,Electricity,2013,0.000
3135,Iceland,Electricity,2013,0.000
3136,Liechtenstein,Electricity,2013,:
3137,Norway,Electricity,2013,2.408
3138,Switzerland,Electricity,2013,:
3139,United Kingdom,Electricity,2013,2.837
3140,Montenegro,Electricity,2013,0.000
3141,North Macedonia,Electricity,2013,0.000
3142,Albania,Electricity,2013,0.000
3143,Serbia,Electricity,2013,0.000
3144,Turkey,Electricity,2013,0.000
3145,Bosnia and Herzegovina,Electricity,2013,:
3146,Kosovo (under United Nations Security Council Resolution 1244/99),Electricity,2013,0.000
3147,Moldova,Electricity,2013,0.000
3148,Ukraine,Electricity,2013,0.000
3149,Georgia,Electricity,2013,0.000
3150,European Union - 27 countries (from 2020),Pure biogasoline,2013,25.119
3151,European Union - 28 countries (2013-2020),Pure biogasoline,2013,25.119
3152,Euro area - 19 countries  (from 2015),Pure biogasoline,2013,6.973
3153,Belgium,Pure biogasoline,2013,0.000
3154,Bulgaria,Pure biogasoline,2013,0.000
3155,Czechia,Pure biogasoline,2013,0.000
3156,Denmark,Pure biogasoline,2013,0.000
3157,Germany (until 1990 former territory of the FRG),Pure biogasoline,2013,6.973
3158,Estonia,Pure biogasoline,2013,0.000
3159,Ireland,Pure biogasoline,2013,0.000
3160,Greece,Pure biogasoline,2013,0.000
3161,Spain,Pure biogasoline,2013,0.000
3162,France,Pure biogasoline,2013,0.000
3163,Croatia,Pure biogasoline,2013,0.000
3164,Italy,Pure biogasoline,2013,0.000
3165,Cyprus,Pure biogasoline,2013,0.000
3166,Latvia,Pure biogasoline,2013,0.000
3167,Lithuania,Pure biogasoline,2013,0.000
3168,Luxembourg,Pure biogasoline,2013,0.000
3169,Hungary,Pure biogasoline,2013,0.000
3170,Malta,Pure biogasoline,2013,0.000
3171,Netherlands,Pure biogasoline,2013,0.000
3172,Austria,Pure biogasoline,2013,0.000
3173,Poland,Pure biogasoline,2013,0.000
3174,Portugal,Pure biogasoline,2013,0.000
3175,Romania,Pure biogasoline,2013,0.000
3176,Slovenia,Pure biogasoline,2013,0.000
3177,Slovakia,Pure biogasoline,2013,0.000
3178,Finland,Pure biogasoline,2013,0.000
3179,Sweden,Pure biogasoline,2013,18.146
3180,Iceland,Pure biogasoline,2013,0.000
3181,Liechtenstein,Pure biogasoline,2013,:
3182,Norway,Pure biogasoline,2013,0.000
3183,Switzerland,Pure biogasoline,2013,:
3184,United Kingdom,Pure biogasoline,2013,0.000
3185,Montenegro,Pure biogasoline,2013,0.000
3186,North Macedonia,Pure biogasoline,2013,0.000
3187,Albania,Pure biogasoline,2013,0.000
3188,Serbia,Pure biogasoline,2013,0.000
3189,Turkey,Pure biogasoline,2013,0.000
3190,Bosnia and Herzegovina,Pure biogasoline,2013,:
3191,Kosovo (under United Nations Security Council Resolution 1244/99),Pure biogasoline,2013,0.000
3192,Moldova,Pure biogasoline,2013,0.000
3193,Ukraine,Pure biogasoline,2013,0.000
3194,Georgia,Pure biogasoline,2013,0.000
3195,European Union - 27 countries (from 2020),Other liquid biofuels,2013,4.139
3196,European Union - 28 countries (2013-2020),Other liquid biofuels,2013,4.139
3197,Euro area - 19 countries  (from 2015),Other liquid biofuels,2013,4.139
3198,Belgium,Other liquid biofuels,2013,0.000
3199,Bulgaria,Other liquid biofuels,2013,0.000
3200,Czechia,Other liquid biofuels,2013,0.000
3201,Denmark,Other liquid biofuels,2013,0.000
3202,Germany (until 1990 former territory of the FRG),Other liquid biofuels,2013,0.000
3203,Estonia,Other liquid biofuels,2013,0.000
3204,Ireland,Other liquid biofuels,2013,0.000
3205,Greece,Other liquid biofuels,2013,0.000
3206,Spain,Other liquid biofuels,2013,0.000
3207,France,Other liquid biofuels,2013,0.000
3208,Croatia,Other liquid biofuels,2013,0.000
3209,Italy,Other liquid biofuels,2013,0.000
3210,Cyprus,Other liquid biofuels,2013,0.000
3211,Latvia,Other liquid biofuels,2013,0.000
3212,Lithuania,Other liquid biofuels,2013,0.000
3213,Luxembourg,Other liquid biofuels,2013,0.169
3214,Hungary,Other liquid biofuels,2013,0.000
3215,Malta,Other liquid biofuels,2013,0.000
3216,Netherlands,Other liquid biofuels,2013,0.000
3217,Austria,Other liquid biofuels,2013,0.000
3218,Poland,Other liquid biofuels,2013,0.000
3219,Portugal,Other liquid biofuels,2013,3.970
3220,Romania,Other liquid biofuels,2013,0.000
3221,Slovenia,Other liquid biofuels,2013,0.000
3222,Slovakia,Other liquid biofuels,2013,0.000
3223,Finland,Other liquid biofuels,2013,0.000
3224,Sweden,Other liquid biofuels,2013,0.000
3225,Iceland,Other liquid biofuels,2013,0.000
3226,Liechtenstein,Other liquid biofuels,2013,:
3227,Norway,Other liquid biofuels,2013,0.000
3228,Switzerland,Other liquid biofuels,2013,:
3229,United Kingdom,Other liquid biofuels,2013,0.000
3230,Montenegro,Other liquid biofuels,2013,0.000
3231,North Macedonia,Other liquid biofuels,2013,0.000
3232,Albania,Other liquid biofuels,2013,0.000
3233,Serbia,Other liquid biofuels,2013,0.000
3234,Turkey,Other liquid biofuels,2013,0.000
3235,Bosnia and Herzegovina,Other liquid biofuels,2013,:
3236,Kosovo (under United Nations Security Council Resolution 1244/99),Other liquid biofuels,2013,0.000
3237,Moldova,Other liquid biofuels,2013,0.000
3238,Ukraine,Other liquid biofuels,2013,0.000
3239,Georgia,Other liquid biofuels,2013,0.000
3240,European Union - 27 countries (from 2020),Total,2014,"252,170.310"
3241,European Union - 28 countries (2013-2020),Total,2014,"289,839.233"
3242,Euro area - 19 countries  (from 2015),Total,2014,"207,911.137"
3243,Belgium,Total,2014,"8,193.368"
3244,Bulgaria,Total,2014,"2,708.227"
3245,Czechia,Total,2014,"5,673.195"
3246,Denmark,Total,2014,"3,740.246"
3247,Germany (until 1990 former territory of the FRG),Total,2014,"52,673.314"
3248,Estonia,Total,2014,711.176
3249,Ireland,Total,2014,"3,678.232"
3250,Greece,Total,2014,"4,925.351"
3251,Spain,Total,2014,"25,740.040"
3252,France,Total,2014,"42,141.318"
3253,Croatia,Total,2014,"1,805.792"
3254,Italy,Total,2014,"34,272.600"
3255,Cyprus,Total,2014,599.542
3256,Latvia,Total,2014,901.329
3257,Lithuania,Total,2014,"1,566.770"
3258,Luxembourg,Total,2014,"2,071.820"
3259,Hungary,Total,2014,"3,679.851"
3260,Malta,Total,2014,176.633
3261,Netherlands,Total,2014,"9,770.559"
3262,Austria,Total,2014,"7,668.553"
3263,Poland,Total,2014,"15,063.344"
3264,Portugal,Total,2014,"5,222.535"
3265,Romania,Total,2014,"5,005.062"
3266,Slovenia,Total,2014,"1,768.953"
3267,Slovakia,Total,2014,"2,004.231"
3268,Finland,Total,2014,"3,824.813"
3269,Sweden,Total,2014,"6,583.456"
3270,Iceland,Total,2014,258.610
3271,Liechtenstein,Total,2014,:
3272,Norway,Total,2014,"3,639.862"
3273,Switzerland,Total,2014,:
3274,United Kingdom,Total,2014,"37,668.923"
3275,Montenegro,Total,2014,158.258
3276,North Macedonia,Total,2014,532.759
3277,Albania,Total,2014,796.985
3278,Serbia,Total,2014,"1,994.130"
3279,Turkey,Total,2014,"18,897.693"
3280,Bosnia and Herzegovina,Total,2014,982.027
3281,Kosovo (under United Nations Security Council Resolution 1244/99),Total,2014,342.981
3282,Moldova,Total,2014,579.972
3283,Ukraine,Total,2014,"7,165.890"
3284,Georgia,Total,2014,"1,136.766"
3285,European Union - 27 countries (from 2020),Gas oil and diesel oil,2014,"167,033.487"
3286,European Union - 28 countries (2013-2020),Gas oil and diesel oil,2014,"190,246.821"
3287,Euro area - 19 countries  (from 2015),Gas oil and diesel oil,2014,"140,452.593"
3288,Belgium,Gas oil and diesel oil,2014,"6,481.244"
3289,Bulgaria,Gas oil and diesel oil,2014,"1,572.055"
3290,Czechia,Gas oil and diesel oil,2014,"3,665.756"
3291,Denmark,Gas oil and diesel oil,2014,"2,205.618"
3292,Germany (until 1990 former territory of the FRG),Gas oil and diesel oil,2014,"31,540.639"
3293,Estonia,Gas oil and diesel oil,2014,456.664
3294,Ireland,Gas oil and diesel oil,2014,"2,411.066"
3295,Greece,Gas oil and diesel oil,2014,"1,917.956"
3296,Spain,Gas oil and diesel oil,2014,"20,120.689"
3297,France,Gas oil and diesel oil,2014,"32,329.263"
3298,Croatia,Gas oil and diesel oil,2014,"1,149.904"
3299,Italy,Gas oil and diesel oil,2014,"22,126.197"
3300,Cyprus,Gas oil and diesel oil,2014,229.013
3301,Latvia,Gas oil and diesel oil,2014,606.884
3302,Lithuania,Gas oil and diesel oil,2014,"1,150.097"
3303,Luxembourg,Gas oil and diesel oil,2014,"1,685.042"
3304,Hungary,Gas oil and diesel oil,2014,"2,214.961"
3305,Malta,Gas oil and diesel oil,2014,95.514
3306,Netherlands,Gas oil and diesel oil,2014,"5,459.329"
3307,Austria,Gas oil and diesel oil,2014,"5,501.142"
3308,Poland,Gas oil and diesel oil,2014,"9,057.548"
3309,Portugal,Gas oil and diesel oil,2014,"3,769.227"
3310,Romania,Gas oil and diesel oil,2014,"3,421.720"
3311,Slovenia,Gas oil and diesel oil,2014,"1,263.655"
3312,Slovakia,Gas oil and diesel oil,2014,"1,316.539"
3313,Finland,Gas oil and diesel oil,2014,"1,992.433"
3314,Sweden,Gas oil and diesel oil,2014,"3,293.332"
3315,Iceland,Gas oil and diesel oil,2014,116.055
3316,Liechtenstein,Gas oil and diesel oil,2014,:
3317,Norway,Gas oil and diesel oil,2014,"2,603.418"
3318,Switzerland,Gas oil and diesel oil,2014,:
3319,United Kingdom,Gas oil and diesel oil,2014,"23,213.334"
3320,Montenegro,Gas oil and diesel oil,2014,115.273
3321,North Macedonia,Gas oil and diesel oil,2014,379.535
3322,Albania,Gas oil and diesel oil,2014,656.291
3323,Serbia,Gas oil and diesel oil,2014,"1,334.684"
3324,Turkey,Gas oil and diesel oil,2014,"13,490.803"
3325,Bosnia and Herzegovina,Gas oil and diesel oil,2014,741.621
3326,Kosovo (under United Nations Security Council Resolution 1244/99),Gas oil and diesel oil,2014,268.477
3327,Moldova,Gas oil and diesel oil,2014,398.385
3328,Ukraine,Gas oil and diesel oil,2014,"2,951.218"
3329,Georgia,Gas oil and diesel oil,2014,440.570
3330,European Union - 27 countries (from 2020),Motor gasoline,2014,"65,082.355"
3331,European Union - 28 countries (2013-2020),Motor gasoline,2014,"78,267.418"
3332,Euro area - 19 countries  (from 2015),Motor gasoline,2014,"52,547.444"
3333,Belgium,Motor gasoline,2014,"1,242.012"
3334,Bulgaria,Motor gasoline,2014,505.493
3335,Czechia,Motor gasoline,2014,"1,557.936"
3336,Denmark,Motor gasoline,2014,"1,321.281"
3337,Germany (until 1990 former territory of the FRG),Motor gasoline,2014,"17,682.194"
3338,Estonia,Motor gasoline,2014,241.712
3339,Ireland,Motor gasoline,2014,"1,176.814"
3340,Greece,Motor gasoline,2014,"2,643.069"
3341,Spain,Motor gasoline,2014,"4,532.846"
3342,France,Motor gasoline,2014,"6,665.846"
3343,Croatia,Motor gasoline,2014,554.522
3344,Italy,Motor gasoline,2014,"8,494.602"
3345,Cyprus,Motor gasoline,2014,360.808
3346,Latvia,Motor gasoline,2014,205.840
3347,Lithuania,Motor gasoline,2014,205.400
3348,Luxembourg,Motor gasoline,2014,314.593
3349,Hungary,Motor gasoline,2014,"1,243.241"
3350,Malta,Motor gasoline,2014,73.947
3351,Netherlands,Motor gasoline,2014,"3,706.155"
3352,Austria,Motor gasoline,2014,"1,524.254"
3353,Poland,Motor gasoline,2014,"3,535.393"
3354,Portugal,Motor gasoline,2014,"1,144.454"
3355,Romania,Motor gasoline,2014,"1,354.102"
3356,Slovenia,Motor gasoline,2014,447.214
3357,Slovakia,Motor gasoline,2014,551.591
3358,Finland,Motor gasoline,2014,"1,334.093"
3359,Sweden,Motor gasoline,2014,"2,462.943"
3360,Iceland,Motor gasoline,2014,138.722
3361,Liechtenstein,Motor gasoline,2014,:
3362,Norway,Motor gasoline,2014,886.011
3363,Switzerland,Motor gasoline,2014,:
3364,United Kingdom,Motor gasoline,2014,"13,185.063"
3365,Montenegro,Motor gasoline,2014,35.145
3366,North Macedonia,Motor gasoline,2014,105.847
3367,Albania,Motor gasoline,2014,109.229
3368,Serbia,Motor gasoline,2014,410.882
3369,Turkey,Motor gasoline,2014,"1,991.636"
3370,Bosnia and Herzegovina,Motor gasoline,2014,200.088
3371,Kosovo (under United Nations Security Council Resolution 1244/99),Motor gasoline,2014,66.810
3372,Moldova,Motor gasoline,2014,166.014
3373,Ukraine,Motor gasoline,2014,"3,303.048"
3374,Georgia,Motor gasoline,2014,399.350
3375,European Union - 27 countries (from 2020),Blended biodiesels,2014,"10,155.489"
3376,European Union - 28 countries (2013-2020),Blended biodiesels,2014,"10,909.649"
3377,Euro area - 19 countries  (from 2015),Blended biodiesels,2014,"8,423.597"
3378,Belgium,Blended biodiesels,2014,380.405
3379,Bulgaria,Blended biodiesels,2014,95.878
3380,Czechia,Blended biodiesels,2014,250.979
3381,Denmark,Blended biodiesels,2014,168.707
3382,Germany (until 1990 former territory of the FRG),Blended biodiesels,2014,"1,932.514"
3383,Estonia,Blended biodiesels,2014,0.000
3384,Ireland,Blended biodiesels,2014,63.331
3385,Greece,Blended biodiesels,2014,130.964
3386,Spain,Blended biodiesels,2014,776.664
3387,France,Blended biodiesels,2014,"2,529.766"
3388,Croatia,Blended biodiesels,2014,13.450
3389,Italy,Blended biodiesels,2014,"1,055.173"
3390,Cyprus,Blended biodiesels,2014,9.721
3391,Latvia,Blended biodiesels,2014,14.216
3392,Lithuania,Blended biodiesels,2014,54.791
3393,Luxembourg,Blended biodiesels,2014,67.455
3394,Hungary,Blended biodiesels,2014,128.081
3395,Malta,Blended biodiesels,2014,5.646
3396,Netherlands,Blended biodiesels,2014,220.049
3397,Austria,Blended biodiesels,2014,358.503
3398,Poland,Blended biodiesels,2014,563.820
3399,Portugal,Blended biodiesels,2014,252.747
3400,Romania,Blended biodiesels,2014,90.532
3401,Slovenia,Blended biodiesels,2014,36.135
3402,Slovakia,Blended biodiesels,2014,109.285
3403,Finland,Blended biodiesels,2014,426.232
3404,Sweden,Blended biodiesels,2014,420.445
3405,Iceland,Blended biodiesels,2014,2.045
3406,Liechtenstein,Blended biodiesels,2014,:
3407,Norway,Blended biodiesels,2014,117.780
3408,Switzerland,Blended biodiesels,2014,:
3409,United Kingdom,Blended biodiesels,2014,754.160
3410,Montenegro,Blended biodiesels,2014,0.000
3411,North Macedonia,Blended biodiesels,2014,0.311
3412,Albania,Blended biodiesels,2014,25.815
3413,Serbia,Blended biodiesels,2014,0.000
3414,Turkey,Blended biodiesels,2014,102.513
3415,Bosnia and Herzegovina,Blended biodiesels,2014,0.000
3416,Kosovo (under United Nations Security Council Resolution 1244/99),Blended biodiesels,2014,0.000
3417,Moldova,Blended biodiesels,2014,0.000
3418,Ukraine,Blended biodiesels,2014,0.000
3419,Georgia,Blended biodiesels,2014,0.000
3420,European Union - 27 countries (from 2020),Liquefied petroleum gases,2014,"5,596.868"
3421,European Union - 28 countries (2013-2020),Liquefied petroleum gases,2014,"5,693.477"
3422,Euro area - 19 countries  (from 2015),Liquefied petroleum gases,2014,"3,139.313"
3423,Belgium,Liquefied petroleum gases,2014,48.342
3424,Bulgaria,Liquefied petroleum gases,2014,433.983
3425,Czechia,Liquefied petroleum gases,2014,102.522
3426,Denmark,Liquefied petroleum gases,2014,0.000
3427,Germany (until 1990 former territory of the FRG),Liquefied petroleum gases,2014,512.855
3428,Estonia,Liquefied petroleum gases,2014,4.562
3429,Ireland,Liquefied petroleum gases,2014,2.108
3430,Greece,Liquefied petroleum gases,2014,217.541
3431,Spain,Liquefied petroleum gases,2014,39.541
3432,France,Liquefied petroleum gases,2014,99.981
3433,Croatia,Liquefied petroleum gases,2014,68.317
3434,Italy,Liquefied petroleum gases,2014,"1,718.353"
3435,Cyprus,Liquefied petroleum gases,2014,0.000
3436,Latvia,Liquefied petroleum gases,2014,63.087
3437,Lithuania,Liquefied petroleum gases,2014,143.025
3438,Luxembourg,Liquefied petroleum gases,2014,1.481
3439,Hungary,Liquefied petroleum gases,2014,30.310
3440,Malta,Liquefied petroleum gases,2014,0.000
3441,Netherlands,Liquefied petroleum gases,2014,220.216
3442,Austria,Liquefied petroleum gases,2014,17.667
3443,Poland,Liquefied petroleum gases,2014,"1,763.399"
3444,Portugal,Liquefied petroleum gases,2014,37.355
3445,Romania,Liquefied petroleum gases,2014,58.635
3446,Slovenia,Liquefied petroleum gases,2014,13.199
3447,Slovakia,Liquefied petroleum gases,2014,0.000
3448,Finland,Liquefied petroleum gases,2014,0.000
3449,Sweden,Liquefied petroleum gases,2014,0.389
3450,Iceland,Liquefied petroleum gases,2014,0.000
3451,Liechtenstein,Liquefied petroleum gases,2014,:
3452,Norway,Liquefied petroleum gases,2014,2.202
3453,Switzerland,Liquefied petroleum gases,2014,:
3454,United Kingdom,Liquefied petroleum gases,2014,96.609
3455,Montenegro,Liquefied petroleum gases,2014,7.840
3456,North Macedonia,Liquefied petroleum gases,2014,46.915
3457,Albania,Liquefied petroleum gases,2014,5.650
3458,Serbia,Liquefied petroleum gases,2014,245.211
3459,Turkey,Liquefied petroleum gases,2014,"3,207.561"
3460,Bosnia and Herzegovina,Liquefied petroleum gases,2014,40.318
3461,Kosovo (under United Nations Security Council Resolution 1244/99),Liquefied petroleum gases,2014,7.694
3462,Moldova,Liquefied petroleum gases,2014,14.304
3463,Ukraine,Liquefied petroleum gases,2014,845.992
3464,Georgia,Liquefied petroleum gases,2014,2.197
3465,European Union - 27 countries (from 2020),Blended biogasoline,2014,"2,260.968"
3466,European Union - 28 countries (2013-2020),Blended biogasoline,2014,"2,674.878"
3467,Euro area - 19 countries  (from 2015),Blended biogasoline,2014,"1,762.474"
3468,Belgium,Blended biogasoline,2014,38.935
3469,Bulgaria,Blended biogasoline,2014,14.832
3470,Czechia,Blended biogasoline,2014,65.778
3471,Denmark,Blended biogasoline,2014,44.640
3472,Germany (until 1990 former territory of the FRG),Blended biogasoline,2014,774.017
3473,Estonia,Blended biogasoline,2014,5.121
3474,Ireland,Blended biogasoline,2014,24.801
3475,Greece,Blended biogasoline,2014,0.000
3476,Spain,Blended biogasoline,2014,187.661
3477,France,Blended biogasoline,2014,413.308
3478,Croatia,Blended biogasoline,2014,0.000
3479,Italy,Blended biogasoline,2014,10.001
3480,Cyprus,Blended biogasoline,2014,0.000
3481,Latvia,Blended biogasoline,2014,6.401
3482,Lithuania,Blended biogasoline,2014,5.804
3483,Luxembourg,Blended biogasoline,2014,3.093
3484,Hungary,Blended biogasoline,2014,60.356
3485,Malta,Blended biogasoline,2014,0.000
3486,Netherlands,Blended biogasoline,2014,128.332
3487,Austria,Blended biogasoline,2014,62.921
3488,Poland,Blended biogasoline,2014,132.846
3489,Portugal,Blended biogasoline,2014,1.935
3490,Romania,Blended biogasoline,2014,41.607
3491,Slovenia,Blended biogasoline,2014,7.589
3492,Slovakia,Blended biogasoline,2014,24.580
3493,Finland,Blended biogasoline,2014,67.975
3494,Sweden,Blended biogasoline,2014,138.435
3495,Iceland,Blended biogasoline,2014,0.000
3496,Liechtenstein,Blended biogasoline,2014,:
3497,Norway,Blended biogasoline,2014,9.602
3498,Switzerland,Blended biogasoline,2014,:
3499,United Kingdom,Blended biogasoline,2014,413.910
3500,Montenegro,Blended biogasoline,2014,0.000
3501,North Macedonia,Blended biogasoline,2014,0.000
3502,Albania,Blended biogasoline,2014,0.000
3503,Serbia,Blended biogasoline,2014,0.000
3504,Turkey,Blended biogasoline,2014,35.469
3505,Bosnia and Herzegovina,Blended biogasoline,2014,0.000
3506,Kosovo (under United Nations Security Council Resolution 1244/99),Blended biogasoline,2014,0.000
3507,Moldova,Blended biogasoline,2014,0.000
3508,Ukraine,Blended biogasoline,2014,42.373
3509,Georgia,Blended biogasoline,2014,0.000
3510,European Union - 27 countries (from 2020),Natural gas,2014,"1,455.406"
3511,European Union - 28 countries (2013-2020),Natural gas,2014,"1,455.406"
3512,Euro area - 19 countries  (from 2015),Natural gas,2014,"1,296.893"
3513,Belgium,Natural gas,2014,1.767
3514,Bulgaria,Natural gas,2014,78.591
3515,Czechia,Natural gas,2014,24.635
3516,Denmark,Natural gas,2014,0.000
3517,Germany (until 1990 former territory of the FRG),Natural gas,2014,177.987
3518,Estonia,Natural gas,2014,1.569
3519,Ireland,Natural gas,2014,0.000
3520,Greece,Natural gas,2014,13.758
3521,Spain,Natural gas,2014,74.399
3522,France,Natural gas,2014,96.217
3523,Croatia,Natural gas,2014,3.224
3524,Italy,Natural gas,2014,862.403
3525,Cyprus,Natural gas,2014,0.000
3526,Latvia,Natural gas,2014,0.000
3527,Lithuania,Natural gas,2014,4.643
3528,Luxembourg,Natural gas,2014,0.000
3529,Hungary,Natural gas,2014,1.440
3530,Malta,Natural gas,2014,0.000
3531,Netherlands,Natural gas,2014,30.460
3532,Austria,Natural gas,2014,16.773
3533,Poland,Natural gas,2014,0.000
3534,Portugal,Natural gas,2014,12.102
3535,Romania,Natural gas,2014,0.000
3536,Slovenia,Natural gas,2014,1.161
3537,Slovakia,Natural gas,2014,0.000
3538,Finland,Natural gas,2014,3.654
3539,Sweden,Natural gas,2014,50.623
3540,Iceland,Natural gas,2014,0.000
3541,Liechtenstein,Natural gas,2014,:
3542,Norway,Natural gas,2014,15.261
3543,Switzerland,Natural gas,2014,:
3544,United Kingdom,Natural gas,2014,0.000
3545,Montenegro,Natural gas,2014,0.000
3546,North Macedonia,Natural gas,2014,0.150
3547,Albania,Natural gas,2014,0.000
3548,Serbia,Natural gas,2014,3.353
3549,Turkey,Natural gas,2014,69.712
3550,Bosnia and Herzegovina,Natural gas,2014,0.000
3551,Kosovo (under United Nations Security Council Resolution 1244/99),Natural gas,2014,0.000
3552,Moldova,Natural gas,2014,1.268
3553,Ukraine,Natural gas,2014,23.259
3554,Georgia,Natural gas,2014,294.648
3555,European Union - 27 countries (from 2020),Pure biodiesels,2014,358.673
3556,European Union - 28 countries (2013-2020),Pure biodiesels,2014,358.673
3557,Euro area - 19 countries  (from 2015),Pure biodiesels,2014,181.921
3558,Belgium,Pure biodiesels,2014,0.000
3559,Bulgaria,Pure biodiesels,2014,0.000
3560,Czechia,Pure biodiesels,2014,0.000
3561,Denmark,Pure biodiesels,2014,0.000
3562,Germany (until 1990 former territory of the FRG),Pure biodiesels,2014,1.815
3563,Estonia,Pure biodiesels,2014,0.000
3564,Ireland,Pure biodiesels,2014,0.000
3565,Greece,Pure biodiesels,2014,0.000
3566,Spain,Pure biodiesels,2014,6.129
3567,France,Pure biodiesels,2014,0.000
3568,Croatia,Pure biodiesels,2014,16.375
3569,Italy,Pure biodiesels,2014,0.000
3570,Cyprus,Pure biodiesels,2014,0.000
3571,Latvia,Pure biodiesels,2014,0.000
3572,Lithuania,Pure biodiesels,2014,0.000
3573,Luxembourg,Pure biodiesels,2014,0.000
3574,Hungary,Pure biodiesels,2014,0.000
3575,Malta,Pure biodiesels,2014,1.525
3576,Netherlands,Pure biodiesels,2014,0.000
3577,Austria,Pure biodiesels,2014,172.452
3578,Poland,Pure biodiesels,2014,8.705
3579,Portugal,Pure biodiesels,2014,0.000
3580,Romania,Pure biodiesels,2014,34.511
3581,Slovenia,Pure biodiesels,2014,0.000
3582,Slovakia,Pure biodiesels,2014,0.000
3583,Finland,Pure biodiesels,2014,0.000
3584,Sweden,Pure biodiesels,2014,117.161
3585,Iceland,Pure biodiesels,2014,0.000
3586,Liechtenstein,Pure biodiesels,2014,:
3587,Norway,Pure biodiesels,2014,0.000
3588,Switzerland,Pure biodiesels,2014,:
3589,United Kingdom,Pure biodiesels,2014,0.000
3590,Montenegro,Pure biodiesels,2014,0.000
3591,North Macedonia,Pure biodiesels,2014,0.000
3592,Albania,Pure biodiesels,2014,0.000
3593,Serbia,Pure biodiesels,2014,0.000
3594,Turkey,Pure biodiesels,2014,0.000
3595,Bosnia and Herzegovina,Pure biodiesels,2014,0.000
3596,Kosovo (under United Nations Security Council Resolution 1244/99),Pure biodiesels,2014,0.000
3597,Moldova,Pure biodiesels,2014,0.000
3598,Ukraine,Pure biodiesels,2014,0.000
3599,Georgia,Pure biodiesels,2014,0.000
3600,European Union - 27 countries (from 2020),Biogases,2014,122.908
3601,European Union - 28 countries (2013-2020),Biogases,2014,122.908
3602,Euro area - 19 countries  (from 2015),Biogases,2014,39.360
3603,Belgium,Biogases,2014,0.000
3604,Bulgaria,Biogases,2014,0.000
3605,Czechia,Biogases,2014,0.000
3606,Denmark,Biogases,2014,0.000
3607,Germany (until 1990 former territory of the FRG),Biogases,2014,38.621
3608,Estonia,Biogases,2014,0.000
3609,Ireland,Biogases,2014,0.000
3610,Greece,Biogases,2014,0.000
3611,Spain,Biogases,2014,0.000
3612,France,Biogases,2014,0.000
3613,Croatia,Biogases,2014,0.000
3614,Italy,Biogases,2014,0.024
3615,Cyprus,Biogases,2014,0.000
3616,Latvia,Biogases,2014,0.000
3617,Lithuania,Biogases,2014,0.000
3618,Luxembourg,Biogases,2014,0.000
3619,Hungary,Biogases,2014,0.000
3620,Malta,Biogases,2014,0.000
3621,Netherlands,Biogases,2014,0.000
3622,Austria,Biogases,2014,0.548
3623,Poland,Biogases,2014,0.000
3624,Portugal,Biogases,2014,0.000
3625,Romania,Biogases,2014,0.000
3626,Slovenia,Biogases,2014,0.000
3627,Slovakia,Biogases,2014,0.000
3628,Finland,Biogases,2014,0.167
3629,Sweden,Biogases,2014,83.548
3630,Iceland,Biogases,2014,1.696
3631,Liechtenstein,Biogases,2014,:
3632,Norway,Biogases,2014,0.000
3633,Switzerland,Biogases,2014,:
3634,United Kingdom,Biogases,2014,0.000
3635,Montenegro,Biogases,2014,0.000
3636,North Macedonia,Biogases,2014,0.000
3637,Albania,Biogases,2014,0.000
3638,Serbia,Biogases,2014,0.000
3639,Turkey,Biogases,2014,0.000
3640,Bosnia and Herzegovina,Biogases,2014,0.000
3641,Kosovo (under United Nations Security Council Resolution 1244/99),Biogases,2014,0.000
3642,Moldova,Biogases,2014,0.000
3643,Ukraine,Biogases,2014,0.000
3644,Georgia,Biogases,2014,0.000
3645,European Union - 27 countries (from 2020),Electricity,2014,61.597
3646,European Union - 28 countries (2013-2020),Electricity,2014,67.444
3647,Euro area - 19 countries  (from 2015),Electricity,2014,41.562
3648,Belgium,Electricity,2014,0.662
3649,Bulgaria,Electricity,2014,7.395
3650,Czechia,Electricity,2014,5.589
3651,Denmark,Electricity,2014,0.000
3652,Germany (until 1990 former territory of the FRG),Electricity,2014,4.643
3653,Estonia,Electricity,2014,1.548
3654,Ireland,Electricity,2014,0.112
3655,Greece,Electricity,2014,2.064
3656,Spain,Electricity,2014,2.064
3657,France,Electricity,2014,6.937
3658,Croatia,Electricity,2014,0.000
3659,Italy,Electricity,2014,5.847
3660,Cyprus,Electricity,2014,0.000
3661,Latvia,Electricity,2014,4.901
3662,Lithuania,Electricity,2014,3.009
3663,Luxembourg,Electricity,2014,0.029
3664,Hungary,Electricity,2014,1.462
3665,Malta,Electricity,2014,0.000
3666,Netherlands,Electricity,2014,6.019
3667,Austria,Electricity,2014,1.233
3668,Poland,Electricity,2014,1.634
3669,Portugal,Electricity,2014,0.000
3670,Romania,Electricity,2014,3.955
3671,Slovenia,Electricity,2014,0.000
